        8298   8298.00000       8298.00000      -5.75613640E-02   344.159088       881.552795       54.3204231       1.40129846E-45
        8299   8299.00000       8299.00000      -5.65241277E-02   344.346008       867.052856       54.3021812       1.40129846E-45
        8300   8300.00000       8300.00000      -5.89049309E-02   344.766541       898.386169       54.2667465       1.40129846E-45
        8301   8301.00000       8301.00000      -5.74297756E-02   345.233856       877.338623       54.2486305       1.40129846E-45
        8302   8302.00000       8302.00000      -8.36898666E-03   345.934784       213.048584       54.2230492       1.40129846E-45
        8303   8303.00000       8303.00000      -5.97575642E-02   346.682434       905.466553       54.1975517       1.40129846E-45
        8304   8304.00000       8304.00000      -6.54729307E-02   347.336670       980.841248       54.1698112       1.40129846E-45
        8305   8305.00000       8305.00000      -7.36069009E-02   348.271240       1087.61450       54.1444550       1.40129846E-45
        8306   8306.00000       8306.00000      -4.85013984E-02   349.018890       749.369385       54.1266174       1.40129846E-45
        8307   8307.00000       8307.00000      -2.54918877E-02   349.626373       440.709534       54.0915718       1.40129846E-45
        8308   8308.00000       8308.00000      -2.00129091E-03   349.906769       126.726639       54.0738564       1.40129846E-45
        8309   8309.00000       8309.00000       4.21213312E-03   350.046936       43.7707481       54.0561752       1.40129846E-45
        8310   8310.00000       8310.00000       2.13785879E-02   350.560944      -184.971863       54.0114784       1.40129846E-45
        8311   8311.00000       8311.00000       9.33944341E-03   350.934784      -24.3600960       53.9742317       1.40129846E-45
        8312   8312.00000       8312.00000       1.02004344E-02   351.822632      -35.4819298       53.9295959       1.40129846E-45
        8313   8313.00000       8313.00000       9.44971573E-03   352.710510      -25.1949539       53.8924141       1.40129846E-45
        9314   9314.00000       9314.00000       5.72949275E-03   339.860016       21.2224312       54.5889206       1.40129846E-45
        9315   9315.00000       9315.00000       7.27947569E-03   340.374023       6.21080399E-02   54.5623055       1.40129846E-45
        9316   9316.00000       9316.00000       6.42525032E-03   340.934784       11.9346199       54.5357208       1.40129846E-45
        9317   9317.00000       9317.00000       6.77373121E-03   341.355347       7.27267265       54.5072327       1.40129846E-45
        9318   9318.00000       9318.00000       6.14098925E-03   341.916107       16.0723152       54.4807854       1.40129846E-45
        9319   9319.00000       9319.00000       3.74342944E-03   342.289917       48.8951607       54.4620285       1.40129846E-45
        9320   9320.00000       9320.00000       4.74389456E-03   342.663757       35.3075905       54.4433289       1.40129846E-45
        9321   9321.00000       9321.00000       7.92621449E-03   343.084320      -7.95714855       54.4073944       1.40129846E-45
        9322   9322.00000       9322.00000       6.39159000E-03   343.364685       13.0159197       54.3888054       1.40129846E-45
        9323   9323.00000       9323.00000       2.23335205E-03   343.691803       69.6349182       54.3626633       1.40129846E-45
